Latitude,Longitude,Sample Date,pet,ppt,tmax,tmin,q
-30.86013889,29.07125,14-06-2012,135.8,40.0,19.66,5.04,2.0
-28.7115,24.07288889,15-06-2012,204.8,24.900000000000002,20.25,1.49,1.2000000000000002
-27.01011111,26.69808333,15-06-2012,175.6,18.6,19.57,1.77,0.9
-29.641944,30.6875,15-06-2012,133.90001,53.2,23.16,9.179999,2.7
-26.648056,27.089444,15-06-2012,165.40001,10.8,19.49,1.1,0.5
-26.970278,27.211111,15-06-2012,166.2,12.3,19.23,1.18,0.6000000000000001
-26.880278,26.965,15-06-2012,168.40001,13.100000000000001,19.609999,1.39,0.7000000000000001
-26.98472222,26.63227778,15-06-2012,174.1,18.5,19.67,1.8499999,0.9
-27.398611,26.614722,15-06-2012,182.6,29.1,19.81,1.5999999,1.5
-29.1825,23.575556,15-06-2012,208.8,27.400000000000002,19.83,1.8299999,1.4000000000000001
-22.91028,29.61111,18-06-2012,167.40001,0.0,25.519999,7.12,0.0
-29.7775,29.470833,18-06-2012,131.0,34.5,16.88,-0.65,1.7000000000000002
-29.744167,29.905833,18-06-2012,134.7,33.9,20.439999,3.3899999,1.7000000000000002
-26.861111,28.884722,18-06-2012,151.0,5.800000000000001,18.14,-1.23,0.30000000000000004
-26.73806,27.59194,18-06-2012,161.40001,8.8,18.58,0.61,0.4
-26.45,28.085833,18-06-2012,155.90001,6.5,18.92,0.44,0.30000000000000004
-34.065833,20.404167,19-06-2012,178.8,49.6,20.32,7.14,2.5
-25.127778,27.628889,19-06-2012,176.6,4.1000000000000005,23.25,3.22,0.2
-25.20639,27.558,19-06-2012,177.0,5.5,23.09,3.27,0.30000000000000004
-24.69514,27.40906,19-06-2012,185.0,6.800000000000001,23.13,3.4199998,0.30000000000000004
-27.363611,31.783333,19-06-2012,144.5,1.2000000000000002,26.289999,10.41,0.1
-30.733889,29.828333,19-06-2012,127.4,50.7,19.99,6.74,2.5
-27.169444,29.233889,19-06-2012,145.40001,6.5,17.67,-1.1999999,0.30000000000000004
-27.00222,28.76528,19-06-2012,150.40001,8.8,18.07,-1.51,0.4
-29.160278,26.573333,19-06-2012,181.7,36.800000000000004,17.06,-0.83,1.8
-29.028629,24.638389,19-06-2012,203.0,28.200000000000003,19.55,1.1899999,1.4000000000000001
-29.161667,23.696389,20-06-2012,204.3,27.400000000000002,19.8,1.5699999,1.4000000000000001
-24.282222,28.090278,20-06-2012,168.7,1.6,23.25,1.87,0.1
-25.681111,31.783333,20-06-2012,142.2,1.0,27.599998,10.7,0.0
-25.398889,31.610556,20-06-2012,140.8,1.1,27.39,9.54,0.1
-30.398056,30.601944,20-06-2012,131.0,52.800000000000004,23.67,12.96,2.6
-30.27402,30.69602,20-06-2012,130.7,55.6,23.39,12.44,2.8000000000000003
-29.615556,27.065278,20-06-2012,169.8,48.7,15.96,-0.089999996,2.4000000000000004
-28.883333,27.89,20-06-2012,152.8,37.7,15.65,-1.41,1.9000000000000001
-34.405833,19.600556,20-06-2012,161.7,73.2,17.199999,8.5,3.7
-24.670833,28.560833,21-06-2012,167.7,0.8,23.119999,3.1599998,0.0
-24.99328,30.81444,21-06-2012,132.5,1.6,21.08,4.47,0.1
-24.768889,31.39,21-06-2012,144.5,1.5,26.42,9.349999,0.1
-27.802778,28.768333,21-06-2012,145.5,18.0,16.89,-1.65,0.9
-27.935,26.126667,21-06-2012,187.40001,24.1,18.47,-0.76,1.2000000000000002
-28.1175,26.719444,21-06-2012,179.40001,26.8,18.24,0.85999995,1.3
-30.679722,26.7125,21-06-2012,170.8,49.900000000000006,16.23,0.099999994,2.5
-30.160091,27.40124,21-06-2012,163.2,56.900000000000006,15.179999,0.44,2.8000000000000003
-30.336111,27.359444,21-06-2012,164.1,54.5,14.849999,0.11,2.7
-33.501667,21.624167,21-06-2012,175.2,34.9,18.779999,4.63,1.7000000000000002
-34.329722,18.990278,21-06-2012,163.0,102.5,16.619999,9.099999,5.1000000000000005
-25.436111,31.982222,22-06-2012,140.7,1.3,28.23,10.49,0.1
-25.14944444,31.94055556,22-06-2012,140.2,1.4000000000000001,28.17,10.58,0.1
-29.658056,25.973333,22-06-2012,179.1,34.7,15.61,-1.0799999,1.7000000000000002
-31.000833,26.353056,22-06-2012,167.3,49.2,15.13,-1.11,2.5
-29.803611,30.516111,22-06-2012,128.90001,52.300000000000004,21.3,6.0899997,2.6
-27.363611,31.783333,24-11-2015,170.5,76.9,30.73,17.01,3.8000000000000003
-28.760833,17.730278,24-06-2012,239.2,7.300000000000001,23.619999,9.55,0.4
-24.679167,30.8025,25-06-2012,144.5,1.7000000000000002,21.34,4.79,0.1
-25.99136,27.84208,25-06-2012,158.8,4.5,19.57,1.93,0.2
-25.362222,31.956667,25-06-2012,139.5,1.3,28.18,10.33,0.1
-25.14944444,31.94055556,25-06-2012,140.2,1.4000000000000001,28.17,10.58,0.1
-27.01011111,26.69808333,26-06-2012,175.6,18.6,19.57,1.77,0.9
-24.183889,30.823889,26-06-2012,154.2,0.5,27.859999,9.599999,0.0
-29.758889,30.935278,26-06-2012,130.0,51.400000000000006,23.48,11.809999,2.6
-29.380556,30.2775,26-06-2012,128.5,21.8,19.92,3.47,1.1
-26.861111,28.884722,26-06-2012,151.0,5.800000000000001,18.14,-1.23,0.30000000000000004
-26.880278,26.965,26-06-2012,168.40001,13.100000000000001,19.609999,1.39,0.7000000000000001
-26.45,28.085833,26-06-2012,155.90001,6.5,18.92,0.44,0.30000000000000004
-26.98472222,26.63227778,26-06-2012,174.1,18.5,19.67,1.8499999,0.9
-34.039722,22.133333,26-06-2012,146.6,59.7,20.74,9.48,3.0
-33.7075,18.97444444,26-06-2012,204.7,103.60000000000001,18.74,7.5699997,5.2
-33.72266667,18.61691667,26-06-2012,195.3,86.10000000000001,18.32,8.47,4.3
-25.45963889,28.26430556,26-06-2012,167.0,1.1,23.199999,3.4499998,0.1
-29.161667,23.696389,27-06-2012,204.3,27.400000000000002,19.8,1.5699999,1.4000000000000001
-25.81048333,27.90955222,27-06-2012,163.5,3.1,21.07,2.77,0.2
-30.830556,26.921389,27-06-2012,167.0,51.300000000000004,15.089999,-0.22999999,2.6
-24.058889,31.237222,27-06-2012,153.7,0.5,27.449999,9.76,0.0
-28.404444,30.013056,27-06-2012,150.2,13.0,21.32,3.06,0.6000000000000001
-27.4275,28.525833,27-06-2012,150.40001,16.0,17.64,-1.89,0.8
-34.031944,22.053333,27-06-2012,148.5,57.2,20.64,8.96,2.9000000000000004
-32.595833,19.009444,27-06-2012,213.8,57.5,19.82,6.46,2.9000000000000004
-28.058889,30.373611,27-06-2012,147.1,10.5,20.52,3.31,0.5
-25.447222,30.711667,27-06-2012,145.0,0.7000000000000001,24.16,6.8199997,0.0
-29.161667,23.696389,28-06-2012,204.3,27.400000000000002,19.8,1.5699999,1.4000000000000001
-29.641944,30.6875,28-06-2012,133.90001,53.2,23.16,9.179999,2.7
-31.860278,18.6875,28-06-2012,211.8,50.400000000000006,20.38,7.29,2.5
-27.5275,30.858056,28-06-2012,139.7,1.1,21.38,5.16,0.1
-29.380556,30.2775,28-06-2012,128.5,21.8,19.92,3.47,1.1
-27.00222,28.76528,28-06-2012,150.40001,8.8,18.07,-1.51,0.4
-26.648056,27.089444,28-06-2012,165.40001,10.8,19.49,1.1,0.5
-29.028629,24.638389,28-06-2012,203.0,28.200000000000003,19.55,1.1899999,1.4000000000000001
-29.1825,23.575556,28-06-2012,208.8,27.400000000000002,19.83,1.8299999,1.4000000000000001
-25.49037,30.6986,29-06-2012,143.3,0.7000000000000001,23.779999,6.54,0.0
-30.398056,30.601944,29-06-2012,131.0,52.800000000000004,23.67,12.96,2.6
-30.27402,30.69602,29-06-2012,130.7,55.6,23.39,12.44,2.8000000000000003
-27.935,26.126667,29-06-2012,187.40001,24.1,18.47,-0.76,1.2000000000000002
-28.1175,26.719444,29-06-2012,179.40001,26.8,18.24,0.85999995,1.3
-25.127778,27.628889,03-07-2012,176.6,0.0,22.58,3.56,0.0
-25.20639,27.558,03-07-2012,177.0,0.0,22.34,3.53,0.0
-24.69514,27.40906,03-07-2012,185.0,0.0,21.88,3.74,0.0
-28.747778,31.745833,03-07-2012,147.8,0.1,23.13,10.49,0.0
-31.5653,18.3306,03-07-2012,203.2,17.6,18.789999,6.21,0.9
-24.39619444,27.08983333,04-07-2012,184.5,0.0,22.4,3.6399999,0.0
-28.801278,31.955389,04-07-2012,146.8,0.6000000000000001,23.019999,10.98,0.0
-27.935,26.126667,04-07-2012,187.40001,5.5,18.49,-1.09,0.30000000000000004
-28.141944,26.417778,04-07-2012,184.3,7.2,17.39,-0.87,0.4
-28.1175,26.719444,04-07-2012,179.40001,5.9,17.789999,0.14999999,0.30000000000000004
-28.75,30.442778,05-07-2012,152.1,3.3000000000000003,23.17,6.95,0.2
-29.161667,30.629722,05-07-2012,132.0,7.5,18.25,5.2799997,0.4
-28.460833,21.248889,05-07-2012,238.6,14.200000000000001,19.73,2.08,0.7000000000000001
-34.092222,21.295278,05-07-2012,167.0,73.4,18.46,3.75,3.7
-33.38056,19.30167,05-07-2012,193.8,70.3,14.809999,2.6699998,3.5
-27.4,26.624722,05-07-2012,182.6,3.6,19.81,1.48,0.2
-27.573056,24.746389,06-07-2012,207.0,3.3000000000000003,19.58,0.91999996,0.2
-28.760833,17.730278,08-07-2012,251.7,4.800000000000001,23.13,8.599999,0.2
-29.028629,24.638389,09-07-2012,231.6,10.3,18.83,0.14999999,0.5
-33.818056,19.694722,09-07-2012,210.2,82.4,17.119999,4.15,13.4
-26.861111,28.884722,10-07-2012,152.7,1.6,18.24,-0.85999995,0.1
-26.880278,26.965,10-07-2012,175.40001,1.5,19.57,1.52,0.1
-26.45,28.085833,10-07-2012,160.7,0.8,19.09,0.96999997,0.0
-26.98472222,26.63227778,10-07-2012,183.7,1.4000000000000001,19.22,1.66,0.1
-27.935,26.126667,10-07-2012,198.6,5.5,18.49,-1.09,0.30000000000000004
-28.1175,26.719444,10-07-2012,191.7,5.9,17.789999,0.14999999,0.30000000000000004
-28.69485,28.23487,10-07-2012,155.40001,7.5,15.889999,-0.69,0.4
-31.104278,29.399722,10-07-2012,141.3,30.8,19.32,6.0499997,1.5
-31.396,29.2651,10-07-2012,143.3,49.1,21.06,9.0,2.5
-34.075556,20.145556,10-07-2012,195.2,66.10000000000001,17.73,4.8399997,3.3000000000000003
-25.45963889,28.26430556,10-07-2012,167.0,0.1,22.8,3.97,0.0
-28.338333,31.373611,10-07-2012,136.3,0.4,22.56,9.55,0.0
-28.068333,31.55,10-07-2012,144.90001,0.5,23.609999,10.11,0.0
-28.760833,17.730278,11-07-2012,251.7,4.800000000000001,23.13,8.599999,0.2
-29.161667,23.696389,11-07-2012,242.5,8.9,18.42,0.26,0.4
-25.81048333,27.90955222,11-07-2012,166.5,0.1,21.06,3.3799999,0.0
-29.641944,30.6875,11-07-2012,135.1,20.6,22.41,8.599999,1.0
-28.883333,27.89,11-07-2012,162.7,7.5,15.299999,-1.8199999,0.4
-30.568333,29.422778,11-07-2012,139.40001,18.6,17.029999,0.56,0.9
-30.86013889,29.07125,11-07-2012,147.2,21.6,19.02,4.15,1.1
-30.570833,29.150556,11-07-2012,142.3,17.7,16.49,0.62,0.9
-30.77586667,29.03221667,11-07-2012,148.0,20.6,18.859999,3.99,1.0
-34.250556,20.9925,11-07-2012,181.5,78.7,18.47,5.1,3.9000000000000004
-28.44555556,32.325,09-10-2012,136.2,374.5,25.96,16.91,266.5
-26.648056,27.089444,12-07-2012,171.8,0.9,19.48,1.26,0.0
-27.902778,24.615556,12-07-2012,229.7,5.800000000000001,20.09,1.56,0.30000000000000004
-28.768056,20.720556,12-07-2012,270.80002,13.4,19.51,2.78,0.7000000000000001
-31.031389,28.883333,12-07-2012,145.3,26.8,18.92,3.9399998,1.3
-29.7775,29.470833,16-07-2012,136.1,13.200000000000001,16.55,-1.53,0.7000000000000001
-29.987778,29.851667,16-07-2012,135.90001,15.9,19.3,2.82,0.8
-29.744167,29.905833,16-07-2012,140.6,13.200000000000001,20.05,3.07,0.7000000000000001
-33.897778,20.012778,16-07-2012,198.5,64.7,17.92,4.23,3.2
-27.01011111,26.69808333,17-07-2012,184.40001,1.4000000000000001,19.38,1.7099999,0.1
-34.065833,20.404167,17-07-2012,193.7,64.5,18.44,5.12,3.2
-25.127778,27.628889,17-07-2012,178.2,0.0,22.58,3.56,0.0
-25.20639,27.558,17-07-2012,176.5,0.0,22.34,3.53,0.0
-24.69514,27.40906,17-07-2012,178.7,0.0,21.88,3.74,0.0
-25.73411,27.21422,17-07-2012,167.3,0.30000000000000004,20.72,3.06,0.0
-27.363611,31.783333,17-07-2012,138.90001,0.30000000000000004,25.4,10.389999,0.0
-30.733889,29.828333,17-07-2012,133.8,23.900000000000002,19.39,5.71,1.2000000000000002
-26.648056,27.089444,17-07-2012,171.8,0.9,19.48,1.26,0.0
-26.970278,27.211111,17-07-2012,173.8,1.6,19.109999,1.03,0.1
-26.45,28.085833,17-07-2012,160.7,0.8,19.09,0.96999997,0.0
-26.98472222,26.63227778,17-07-2012,183.7,1.4000000000000001,19.22,1.66,0.1
-27.935,26.126667,17-07-2012,198.6,5.5,18.49,-1.09,0.30000000000000004
-29.160278,26.573333,17-07-2012,204.2,9.8,16.8,-2.11,0.5
-33.870833,20.003333,17-07-2012,198.6,64.3,18.08,4.0899997,3.2
-29.161667,23.696389,18-07-2012,242.5,8.9,18.42,0.26,0.4
-24.39619444,27.08983333,18-07-2012,178.7,0.0,22.4,3.6399999,0.0
-26.905,32.324722,18-07-2012,144.0,0.4,26.699999,11.99,0.0
-30.398056,30.601944,18-07-2012,137.7,40.1,22.34,11.94,2.0
-30.27402,30.69602,18-07-2012,136.7,40.0,21.949999,11.34,2.0
-27.169444,29.233889,18-07-2012,148.5,1.5,17.71,-0.64,0.1
-26.861111,28.884722,18-07-2012,152.7,1.6,18.24,-0.85999995,0.1
-28.69485,28.23487,18-07-2012,155.40001,7.5,15.889999,-0.69,0.4
-29.615556,27.065278,18-07-2012,190.7,12.5,15.679999,-1.5899999,0.6000000000000001
-28.883333,27.89,18-07-2012,162.7,7.5,15.299999,-1.8199999,0.4
-34.02861,22.22222,18-07-2012,156.6,85.60000000000001,18.699999,6.35,4.3
-34.405833,19.600556,18-07-2012,168.7,93.2,15.799999,6.3999996,16.2
-30.160091,27.40124,19-07-2012,184.1,13.3,14.389999,-0.94,0.7000000000000001
-30.336111,27.359444,19-07-2012,185.8,16.0,14.0,-1.53,0.8
-30.830556,26.921389,20-07-2012,197.7,23.8,14.13,-2.23,1.2000000000000002
-29.658056,25.973333,20-07-2012,213.6,11.3,14.65,-2.61,0.6000000000000001
-31.000833,26.353056,20-07-2012,207.0,26.900000000000002,13.66,-3.55,1.3
-30.679722,26.7125,20-07-2012,205.2,21.1,15.38,-1.6899999,1.1
-28.460833,21.248889,20-07-2012,258.2,14.200000000000001,19.73,2.08,0.7000000000000001
-29.803611,30.516111,20-07-2012,132.3,18.400000000000002,20.59,5.79,0.9
-31.5653,18.3306,21-07-2012,226.8,17.6,18.789999,6.21,0.9
-24.679167,30.8025,23-07-2012,131.7,0.4,20.74,5.3599997,0.0
-25.99136,27.84208,23-07-2012,163.40001,0.2,19.73,2.71,0.0
-26.880278,26.965,23-07-2012,175.40001,1.5,19.57,1.52,0.1
-26.98472222,26.63227778,23-07-2012,183.7,1.4000000000000001,19.22,1.66,0.1
-33.31388889,19.07472222,23-07-2012,220.3,74.8,17.35,5.1099997,3.7
-24.183889,30.823889,24-07-2012,148.0,0.1,26.84,9.969999,0.0
-26.861111,28.884722,24-07-2012,152.7,1.6,18.24,-0.85999995,0.1
-26.970278,27.211111,24-07-2012,173.8,1.6,19.109999,1.03,0.1
-27.802778,28.768333,24-07-2012,150.7,3.9000000000000004,16.88,-1.54,0.2
-28.69485,28.23487,24-07-2012,155.40001,7.5,15.889999,-0.69,0.4
-33.501667,21.624167,24-07-2012,195.5,43.2,16.47,1.65,2.2
-29.161667,23.696389,25-07-2012,242.5,8.9,18.42,0.26,0.4
-25.81048333,27.90955222,25-07-2012,166.5,0.1,21.06,3.3799999,0.0
-24.034167,31.123611,25-07-2012,143.0,0.4,26.24,10.37,0.0
-29.380556,30.2775,25-07-2012,132.0,7.9,19.56,3.3799999,0.4
-28.058889,30.373611,25-07-2012,143.8,2.5,20.33,3.72,0.1
-29.641944,30.6875,26-07-2012,135.1,20.6,22.41,8.599999,1.0
-31.860278,18.6875,26-07-2012,235.40001,23.1,18.02,5.17,1.2000000000000002
-27.5275,30.858056,26-07-2012,136.1,0.2,21.48,5.99,0.0
-29.380556,30.2775,26-07-2012,132.0,7.9,19.56,3.3799999,0.4
-27.00222,28.76528,26-07-2012,154.2,2.0,18.21,-1.27,0.1
-26.648056,27.089444,26-07-2012,171.8,0.9,19.48,1.26,0.0
-29.758889,30.935278,27-07-2012,132.5,24.900000000000002,22.109999,10.809999,1.2000000000000002
-30.27402,30.69602,28-07-2012,136.7,40.0,21.949999,11.34,2.0
-27.01011111,26.69808333,30-07-2012,184.40001,1.4000000000000001,19.38,1.7099999,0.1
-26.648056,27.089444,30-07-2012,171.8,0.9,19.48,1.26,0.0
-26.880278,26.965,30-07-2012,175.40001,1.5,19.57,1.52,0.1
-26.98472222,26.63227778,30-07-2012,183.7,1.4000000000000001,19.22,1.66,0.1
-31.554722,29.245556,30-07-2012,134.90001,66.60000000000001,21.17,9.3,3.3000000000000003
-33.38056,19.30167,30-07-2012,208.3,70.3,14.809999,2.6699998,3.5
-25.127778,27.628889,31-07-2012,178.2,0.0,22.58,3.56,0.0
-25.20639,27.558,31-07-2012,176.5,0.0,22.34,3.53,0.0
-26.861111,28.884722,31-07-2012,152.7,1.6,18.24,-0.85999995,0.1
-26.970278,27.211111,31-07-2012,173.8,1.6,19.109999,1.03,0.1
-26.73806,27.59194,31-07-2012,165.90001,1.3,18.6,0.78999996,0.1
-26.45,28.085833,31-07-2012,160.7,0.8,19.09,0.96999997,0.0
-31.104278,29.399722,31-07-2012,141.3,30.8,19.32,6.0499997,1.5
-24.39619444,27.08983333,01-08-2012,178.7,0.0,27.39,7.75,0.0
-27.169444,29.233889,01-08-2012,148.5,0.0,21.38,1.89,0.0
-28.141944,26.417778,01-08-2012,197.6,0.0,22.48,2.69,0.0
-28.1175,26.719444,01-08-2012,191.7,0.0,22.47,3.3,0.0
-33.13083,18.86278,01-08-2012,216.0,81.5,17.74,6.8999996,4.1000000000000005
-28.75,30.442778,02-08-2012,151.6,0.0,25.599998,8.639999,0.0
-29.161667,30.629722,02-08-2012,129.3,0.0,21.74,7.74,0.0
-27.00222,28.76528,02-08-2012,154.2,0.0,21.93,1.52,0.0
-26.648056,27.089444,02-08-2012,171.8,0.0,23.26,3.98,0.0
-27.398611,26.614722,02-08-2012,192.90001,0.0,23.949999,3.76,0.0
-28.376944,24.303056,02-08-2012,231.8,0.0,23.99,3.12,0.0
-27.671111,27.236944,03-08-2012,181.8,0.0,23.4,3.34,0.0
-28.735556,29.820556,04-08-2012,151.2,0.0,24.64,5.43,0.0
-28.760833,17.730278,05-08-2012,251.7,6.7,23.67,9.179999,0.30000000000000004
-25.99136,27.84208,06-08-2012,163.40001,0.0,23.46,5.16,0.0
-26.970278,27.211111,06-08-2012,173.8,0.0,23.34,4.0,0.0
-33.818056,19.694722,06-08-2012,210.2,86.7,17.85,5.8199997,13.600000000000001
-27.01011111,26.69808333,07-08-2012,184.40001,0.0,23.21,4.21,0.0
-29.641944,30.6875,07-08-2012,135.1,0.7000000000000001,24.119999,10.29,0.0
-28.735556,29.820556,07-08-2012,151.2,0.0,24.64,5.43,0.0
-26.880278,26.965,07-08-2012,175.40001,0.0,23.21,3.9399998,0.0
-26.98472222,26.63227778,07-08-2012,183.7,0.0,23.4,4.5899997,0.0
-27.398611,26.614722,07-08-2012,192.90001,0.0,23.949999,3.76,0.0
-34.075556,20.145556,07-08-2012,195.2,63.7,18.35,6.37,3.2
-25.45963889,28.26430556,07-08-2012,167.0,0.0,26.869999,6.49,0.0
-28.338333,31.373611,07-08-2012,136.3,0.0,24.98,10.91,0.0
-28.068333,31.55,07-08-2012,144.90001,0.0,26.539999,12.34,0.0
-25.57877778,29.12747222,07-08-2012,161.40001,0.0,26.689999,6.1,0.0
-25.81048333,27.90955222,08-08-2012,166.5,0.0,24.8,5.8799996,0.0
-28.44555556,32.325,31-10-2012,136.2,374.5,25.96,16.91,266.5
-26.861111,28.884722,08-08-2012,152.7,0.0,21.96,1.8299999,0.0
-26.45,28.085833,08-08-2012,160.7,0.0,22.949999,3.9299998,0.0
-27.273889,28.49,09-08-2012,157.5,0.0,21.9,1.16,0.0
-27.802778,28.768333,09-08-2012,150.7,0.0,20.73,1.1,0.0
-27.00222,28.76528,10-08-2012,154.2,0.0,21.93,1.52,0.0
-27.02314,28.59389,10-08-2012,157.0,0.0,22.529999,1.93,0.0
-26.648056,27.089444,10-08-2012,171.8,0.0,23.26,3.98,0.0
-27.573056,24.746389,10-08-2012,221.3,0.0,24.16,3.72,0.0
-34.065833,20.404167,12-08-2012,193.7,55.6,19.26,6.72,2.8000000000000003
-27.01011111,26.69808333,13-08-2012,184.40001,0.0,23.21,4.21,0.0
-29.7775,29.470833,13-08-2012,136.1,3.8000000000000003,19.75,1.76,0.2
-29.987778,29.851667,13-08-2012,135.90001,5.1000000000000005,22.269999,5.2599998,0.30000000000000004
-29.744167,29.905833,13-08-2012,140.6,4.1000000000000005,22.76,5.35,0.2
-26.880278,26.965,13-08-2012,175.40001,0.0,23.21,3.9399998,0.0
-26.98472222,26.63227778,13-08-2012,183.7,0.0,23.4,4.5899997,0.0
-25.127778,27.628889,14-08-2012,178.2,0.0,26.75,6.6299996,0.0
-24.39619444,27.08983333,14-08-2012,178.7,0.0,27.39,7.75,0.0
-24.69514,27.40906,14-08-2012,178.7,0.0,26.48,7.41,0.0
-25.73411,27.21422,14-08-2012,167.3,0.0,24.3,5.0699997,0.0
-26.03611,30.99778,14-08-2012,144.3,0.0,24.939999,9.309999,0.0
-27.363611,31.783333,14-08-2012,138.90001,0.0,27.5,12.219999,0.0
-26.73806,27.59194,14-08-2012,165.90001,0.0,22.75,3.84,0.0
-26.45,28.085833,14-08-2012,160.7,0.0,22.949999,3.9299998,0.0
-27.273889,28.49,14-08-2012,157.5,0.0,21.9,1.16,0.0
-29.160278,26.573333,14-08-2012,204.2,0.2,21.24,1.37,0.0
-34.250556,20.9925,14-08-2012,181.5,53.7,19.08,6.56,2.7
-33.897778,20.012778,14-08-2012,198.5,64.4,18.73,5.94,3.2
-25.20639,27.558,15-08-2012,176.5,0.0,26.47,6.35,0.0
-25.49037,30.6986,15-08-2012,138.5,0.0,25.4,8.3,0.0
-30.398056,30.601944,15-08-2012,137.7,18.2,23.529999,13.32,0.9
-30.27402,30.69602,15-08-2012,136.7,15.3,23.34,12.929999,0.8
-27.169444,29.233889,15-08-2012,148.5,0.0,21.38,1.89,0.0
-27.3,28.586944,15-08-2012,156.7,0.0,21.85,1.1899999,0.0
-29.033333,23.983333,15-08-2012,236.2,0.0,23.029999,2.95,0.0
-28.69485,28.23487,15-08-2012,155.40001,0.0,19.619999,2.19,0.0
-29.615556,27.065278,15-08-2012,190.7,0.7000000000000001,20.06,2.01,0.0
-28.883333,27.89,15-08-2012,162.7,0.2,19.619999,1.7199999,0.0
-34.405833,19.600556,15-08-2012,168.7,87.80000000000001,15.759999,7.3999996,25.5
-25.447222,30.711667,15-08-2012,141.3,0.0,25.58,8.679999,0.0
-30.13573889,30.67422222,16-08-2012,137.40001,11.4,23.56,12.75,0.6000000000000001
-26.648056,27.089444,16-08-2012,171.8,0.0,23.26,3.98,0.0
-27.902778,24.615556,16-08-2012,229.7,0.0,24.38,3.9199998,0.0
-30.160091,27.40124,16-08-2012,184.1,2.4000000000000004,19.71,3.11,0.1
-30.336111,27.359444,16-08-2012,185.8,3.3000000000000003,19.55,2.75,0.2
-30.830556,26.921389,17-08-2012,197.7,4.1000000000000005,19.109999,1.8299999,0.2
-29.658056,25.973333,17-08-2012,213.6,0.2,20.66,1.89,0.0
-31.000833,26.353056,17-08-2012,207.0,4.2,18.699999,0.88,0.2
-30.679722,26.7125,17-08-2012,205.2,3.1,19.81,1.9,0.2
-29.803611,30.516111,17-08-2012,132.3,3.5,23.23,8.42,0.2
-28.760833,17.730278,18-08-2012,251.7,6.7,23.67,9.179999,0.30000000000000004
-22.43772222,31.07805556,19-08-2012,157.2,0.1,29.789999,12.69,0.0
-24.679167,30.8025,20-08-2012,131.7,0.0,23.34,7.2,0.0
-25.99136,27.84208,20-08-2012,163.40001,0.0,23.46,5.16,0.0
-30.27402,30.69602,20-08-2012,136.7,15.3,23.34,12.929999,0.8
-26.880278,26.965,20-08-2012,175.40001,0.0,23.21,3.9399998,0.0
-26.98472222,26.63227778,20-08-2012,183.7,0.0,23.4,4.5899997,0.0
-33.7075,18.97444444,20-08-2012,214.3,116.60000000000001,17.47,6.94,49.400000000000006
-24.183889,30.823889,21-08-2012,148.0,0.0,28.26,11.969999,0.0
-29.380556,30.2775,21-08-2012,132.0,1.4000000000000001,22.269999,5.87,0.1
-26.45,28.085833,21-08-2012,160.7,0.0,22.949999,3.9299998,0.0
-33.464444,18.740556,21-08-2012,214.3,92.4,16.77,6.74,27.6
-25.45963889,28.26430556,21-08-2012,167.0,0.0,26.869999,6.49,0.0
-25.81048333,27.90955222,22-08-2012,166.5,0.0,24.8,5.8799996,0.0
-24.058889,31.237222,22-08-2012,145.1,0.1,28.33,12.75,0.0
-27.169444,29.233889,22-08-2012,148.5,0.0,21.38,1.89,0.0
-27.273889,28.49,22-08-2012,157.5,0.0,21.9,1.16,0.0
-27.802778,28.768333,22-08-2012,150.7,0.0,20.73,1.1,0.0
-28.058889,30.373611,22-08-2012,143.8,0.0,23.73,6.22,0.0
-29.161667,23.696389,23-08-2012,242.5,0.1,22.949999,3.56,0.0
-28.7115,24.07288889,23-08-2012,236.0,0.0,23.65,3.1999998,0.0
-31.860278,18.6875,23-08-2012,235.40001,61.7,19.48,6.33,3.1
-27.937778,31.209444,23-08-2012,139.7,0.0,25.109999,10.32,0.0
-26.648056,27.089444,23-08-2012,171.8,0.0,23.26,3.98,0.0
-29.1825,23.575556,23-08-2012,242.40001,0.2,22.949999,3.6699998,0.0
-34.031944,22.053333,23-08-2012,162.2,45.900000000000006,19.4,7.58,2.3000000000000003
-34.02861,22.22222,23-08-2012,156.6,49.7,19.189999,8.01,2.5
-23.838611,31.640833,24-08-2012,148.8,0.0,28.82,12.11,0.0
-32.502778,19.535833,24-08-2012,237.5,52.300000000000004,18.85,4.3399997,2.6
-29.380556,30.2775,26-08-2012,132.0,1.4000000000000001,22.269999,5.87,0.1
-29.641944,30.6875,27-08-2012,135.1,0.7000000000000001,24.119999,10.29,0.0
-29.758889,30.935278,27-08-2012,132.5,0.5,23.97,12.66,0.0
-27.01011111,26.69808333,28-08-2012,184.40001,0.0,23.21,4.21,0.0
-25.127778,27.628889,28-08-2012,178.2,0.0,26.75,6.6299996,0.0
-25.20639,27.558,28-08-2012,176.5,0.0,26.47,6.35,0.0
-24.69514,27.40906,28-08-2012,178.7,0.0,26.48,7.41,0.0
-28.747778,31.745833,28-08-2012,139.6,0.0,26.08,13.36,0.0
